Date,Province/State,Country/Region,adm0_a3,Lat,Long,Population,admin,r_admin,i_admin,ri_admin,Tot_admin,iTot_admin,rTot_admin,riTot_admin,full,r_full,i_full,ri_full,Tot_full,iTot_full,rTot_full,riTot_full
5/4/21,Vermont,US,USA,44.0459,-72.7107,623989.0,605773.0,97080.7178,1839.0,294.7167,262527467.0,44408.0,79980.4559,13.5291,247336.0,39637.8782,1839.0,294.7167,106978157.0,29136.0,32591.4917,8.8764
5/4/21,Virginia,US,USA,37.7693,-78.17,8535519.0,7018099.0,82222.2878,0.0,0.0,262527467.0,44408.0,79980.4559,13.5291,2928642.0,34311.2352,0.0,0.0,106978157.0,29136.0,32591.4917,8.8764
5/4/21,Washington,US,USA,47.4009,-121.4905,7614893.0,6195049.0,81354.3802,0.0,0.0,262527467.0,44408.0,79980.4559,13.5291,2565503.0,33690.5981,0.0,0.0,106978157.0,29136.0,32591.4917,8.8764
5/4/21,West Virginia,US,USA,38.4912,-80.9545,1792147.0,1316212.0,73443.3057,2576.0,143.7382,262527467.0,44408.0,79980.4559,13.5291,600343.0,33498.5356,1787.0,99.7128,106978157.0,29136.0,32591.4917,8.8764
5/4/21,Wisconsin,US,USA,44.2685,-89.6165,5822434.0,4827287.0,82908.4022,0.0,0.0,262527467.0,44408.0,79980.4559,13.5291,2133837.0,36648.5391,0.0,0.0,106978157.0,29136.0,32591.4917,8.8764
5/4/21,Wyoming,US,USA,42.756,-107.3025,578759.0,359730.0,62155.4049,0.0,0.0,262527467.0,44408.0,79980.4559,13.5291,162356.0,28052.4363,0.0,0.0,106978157.0,29136.0,32591.4917,8.8764
5/4/21,Australian Capital Territory,Australia,AUS,-35.4735,149.0124,428100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/4/21,New South Wales,Australia,AUS,-33.8688,151.2093,8118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/4/21,Queensland,Australia,AUS,-27.4698,153.0251,5115500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/4/21,South Australia,Australia,AUS,-34.9285,138.6007,1756500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/4/21,Tasmania,Australia,AUS,-42.8821,147.3272,535500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/4/21,Victoria,Australia,AUS,-37.8136,144.9631,6629900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/4/21,Western Australia,Australia,AUS,-31.9505,115.8605,2630600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/4/21,England,United Kingdom,GBR,52.3555,-1.1743,55977200.0,42097592.0,75204.8906,158898.0,283.862,50297911.0,200099.0,75680.682,301.0787,13072543.0,23353.3349,99785.0,178.2601,15630007.0,127499.0,23517.6683,191.8412
5/4/21,Northern Ireland,United Kingdom,GBR,54.7877,-6.4923,1881600.0,1381581.0,73425.861,6686.0,355.3359,50297911.0,200099.0,75680.682,301.0787,436887.0,23218.9094,5014.0,266.4753,15630007.0,127499.0,23517.6683,191.8412
5/4/21,Scotland,United Kingdom,GBR,56.4907,-4.2026,5463300.0,4181811.0,76543.6824,30257.0,553.8228,50297911.0,200099.0,75680.682,301.0787,1348050.0,24674.6472,21451.0,392.6381,15630007.0,127499.0,23517.6683,191.8412
5/4/21,Wales,United Kingdom,GBR,52.1307,-3.7837,3138600.0,2636927.0,84016.0263,4258.0,135.6656,50297911.0,200099.0,75680.682,301.0787,772527.0,24613.745,1249.0,39.7948,15630007.0,127499.0,23517.6683,191.8412
5/4/21,Alberta,Canada,CAN,53.9333,-116.5765,4413146.0,1971964.0,44683.8604,30263.0,685.7466,15370681.0,251995.0,40609.9138,665.7802,303509.0,6877.3841,2111.0,47.8344,1134454.0,19251.0,2997.2699,50.8619
5/4/21,British Columbia,Canada,CAN,53.7267,-127.6476,5110917.0,2002406.0,39178.9966,33345.0,652.427,15370681.0,251995.0,40609.9138,665.7802,92244.0,1804.8425,513.0,10.0373,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Manitoba,Canada,CAN,53.7609,-98.8139,1377517.0,575581.0,41783.9489,6654.0,483.043,15370681.0,251995.0,40609.9138,665.7802,73640.0,5345.8505,195.0,14.1559,1134454.0,19251.0,2997.2699,50.8619
5/4/21,New Brunswick,Canada,CAN,46.5653,-66.4619,779993.0,303036.0,38851.1179,4130.0,529.4919,15370681.0,251995.0,40609.9138,665.7802,27680.0,3548.7498,665.0,85.2572,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Newfoundland and Labrador,Canada,CAN,53.1355,-57.6604,521365.0,194891.0,37380.9136,3562.0,683.2066,15370681.0,251995.0,40609.9138,665.7802,9676.0,1855.8975,0.0,0.0,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Nova Scotia,Canada,CAN,44.682,-63.7443,977457.0,361905.0,37025.1581,4395.0,449.6361,15370681.0,251995.0,40609.9138,665.7802,36687.0,3753.3109,87.0,8.9006,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Nunavut,Canada,CAN,70.2998,-83.1076,38780.0,41280.0,106446.622,167.0,430.6343,15370681.0,251995.0,40609.9138,665.7802,12568.0,32408.458,39.0,100.5673,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Ontario,Canada,CAN,51.2538,-85.3232,14711827.0,5845205.0,39731.3332,91051.0,618.8966,15370681.0,251995.0,40609.9138,665.7802,378085.0,2569.9391,2180.0,14.818,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Prince Edward Island,Canada,CAN,46.5107,-63.4168,158158.0,66752.0,42205.8954,2965.0,1874.7076,15370681.0,251995.0,40609.9138,665.7802,10648.0,6732.508,63.0,39.8336,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Quebec,Canada,CAN,52.9399,-73.5491,8537674.0,3430566.0,40181.5061,65030.0,761.6829,15370681.0,251995.0,40609.9138,665.7802,122024.0,1429.2417,12889.0,150.9662,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Saskatchewan,Canada,CAN,52.9399,-106.4509,1181666.0,505783.0,42802.5347,10433.0,882.906,15370681.0,251995.0,40609.9138,665.7802,45036.0,3811.2292,509.0,43.0748,1134454.0,19251.0,2997.2699,50.8619
5/4/21,Yukon,Canada,CAN,64.2823,-135.0,41078.0,71312.0,173601.4412,0.0,0.0,15370681.0,251995.0,40609.9138,665.7802,22657.0,55156.0446,0.0,0.0,1134454.0,19251.0,2997.2699,50.8619
5/5/21,NA,Afghanistan,AFG,33.9391,67.71,38928341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Albania,ALB,41.1533,20.1683,2877800.0,6728.0,233.7897,0.0,0.0,6728.0,0.0,233.7897,0.0,655.0,22.7604,0.0,0.0,655.0,0.0,22.7604,0.0
5/5/21,NA,Algeria,DZA,28.0339,1.6596,43851043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Andorra,AND,42.5063,1.5218,77265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Angola,AGO,-11.2027,17.8739,32866268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Antigua and Barbuda,ATG,17.0608,-61.7964,97928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Argentina,ARG,-38.4161,-63.6167,45195777.0,8391513.0,18567.029,194502.0,430.3544,8391513.0,194502.0,18567.029,430.3544,1130337.0,2500.9792,82619.0,182.8025,1130337.0,82619.0,2500.9792,182.8025
5/5/21,NA,Armenia,ARM,40.0691,45.0382,2963234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Austria,AUT,47.5162,14.5501,9006400.0,3373279.0,37454.2436,75279.0,835.839,3373279.0,75279.0,37454.2436,835.839,908375.0,10085.8834,17453.0,193.7844,908375.0,17453.0,10085.8834,193.7844
5/5/21,NA,Azerbaijan,AZE,40.1431,47.5769,10139175.0,1566106.0,15446.0891,29778.0,293.6925,1566106.0,29778.0,15446.0891,293.6925,578144.0,5702.0813,21821.0,215.2147,578144.0,21821.0,5702.0813,215.2147
5/5/21,NA,Bahamas,BHS,25.0259,-78.0359,393248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Bahrain,BHR,26.0275,50.55,1701583.0,1318506.0,77487.0224,16733.0,983.3784,1318506.0,16733.0,77487.0224,983.3784,558531.0,32824.1996,4167.0,244.8896,558531.0,4167.0,32824.1996,244.8896
5/5/21,NA,Bangladesh,BGD,23.685,90.3563,164689383.0,9030320.0,5483.2436,103854.0,63.0605,9030320.0,103854.0,5483.2436,63.0605,3210509.0,1949.4329,103800.0,63.0277,3210509.0,103800.0,1949.4329,63.0277
5/5/21,NA,Barbados,BRB,13.1939,-59.5432,287371.0,75296.0,26201.6696,148.0,51.5014,75296.0,148.0,26201.6696,51.5014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Belarus,BLR,53.7098,27.9534,9449321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Belgium,BEL,50.8333,4.4699,11589616.0,4276480.0,36899.2381,156148.0,1347.3095,4276480.0,156148.0,36899.2381,1347.3095,956775.0,8255.4504,73491.0,634.1107,956775.0,73491.0,8255.4504,634.1107
5/5/21,NA,Belize,BLZ,17.1899,-88.4976,397621.0,46067.0,11585.6557,1519.0,382.0221,46067.0,1519.0,11585.6557,382.0221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Bhutan,BTN,27.5142,90.4336,771612.0,480971.0,62333.2711,153.0,19.8286,480971.0,153.0,62333.2711,19.8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Bolivia,BOL,-16.2902,-63.5887,11673029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Bosnia and Herzegovina,BIH,43.9159,17.6791,3280815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Botswana,BWA,-22.3285,24.6849,2351625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Brazil,BRA,-14.235,-51.9253,0.0,46185689.0,inf,911864.0,inf,46185689.0,911864.0,21977.7877,433.917,14920206.0,inf,305326.0,inf,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Acre,Brazil,BRA,-9.0238,-70.812,881935.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Alagoas,Brazil,BRA,-9.5713,-36.782,3337357.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Amapa,Brazil,BRA,0.902,-52.003,845731.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Amazonas,Brazil,BRA,-3.4168,-65.8561,4144597.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Bahia,Brazil,BRA,-12.5797,-41.7007,14873064.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Ceara,Brazil,BRA,-5.4984,-39.3206,9132078.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Distrito Federal,Brazil,BRA,-15.7998,-47.8645,3015268.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Espirito Santo,Brazil,BRA,-19.1834,-40.3089,4018650.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Goias,Brazil,BRA,-15.827,-49.8362,7018354.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Maranhao,Brazil,BRA,-4.9609,-45.2744,7075181.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Mato Grosso,Brazil,BRA,-12.6819,-56.9211,3484466.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Mato Grosso do Sul,Brazil,BRA,-20.7722,-54.7852,2778986.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Minas Gerais,Brazil,BRA,-18.5122,-44.555,21168791.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Para,Brazil,BRA,-1.9981,-54.9306,8602865.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Paraiba,Brazil,BRA,-7.24,-36.782,4018127.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Parana,Brazil,BRA,-25.2521,-52.0215,11433957.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Pernambuco,Brazil,BRA,-8.8137,-36.9541,9557071.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Piaui,Brazil,BRA,-7.7183,-42.7289,3273227.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Rio Grande do Norte,Brazil,BRA,-5.4026,-36.9541,3506853.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Rio Grande do Sul,Brazil,BRA,-30.0346,-51.2177,11377239.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Rio de Janeiro,Brazil,BRA,-22.9068,-43.1729,17264943.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Rondonia,Brazil,BRA,-11.5057,-63.5806,1777225.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Roraima,Brazil,BRA,-2.7376,-62.0751,605761.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Santa Catarina,Brazil,BRA,-27.2423,-50.2189,7164788.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Sao Paulo,Brazil,BRA,-23.5505,-46.6333,45919049.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Sergipe,Brazil,BRA,-10.5741,-37.3857,2298696.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,Tocantins,Brazil,BRA,-10.1753,-48.2982,1572866.0,0.0,0.0,0.0,0.0,46185689.0,911864.0,21977.7877,433.917,0.0,0.0,0.0,0.0,14920206.0,305326.0,7099.8859,145.2915
5/5/21,NA,Brunei,BRN,4.5353,114.7277,437483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Bulgaria,BGR,42.7339,25.4858,6948445.0,877124.0,12623.3136,32481.0,467.4571,877124.0,32481.0,12623.3136,467.4571,251202.0,3615.2261,25815.0,371.522,251202.0,25815.0,3615.2261,371.522
5/5/21,NA,Burma,MMR,21.9162,95.956,54409794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Cambodia,KHM,11.55,104.9167,16718971.0,2608983.0,15604.9257,65749.0,393.2598,2608983.0,65749.0,15604.9257,393.2598,1043691.0,6242.5552,15904.0,95.1255,1043691.0,15904.0,6242.5552,95.1255
5/5/21,NA,Cameroon,CMR,3.848,11.5021,26545864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Chile,CHL,-35.6751,-71.543,19116209.0,15377750.0,80443.5126,173741.0,908.8674,15377750.0,173741.0,80443.5126,908.8674,6997983.0,36607.5878,92628.0,484.5521,6997983.0,92628.0,36607.5878,484.5521
5/5/21,NA,China,CHN,30.5928,114.3055,1404676330.0,289627000.0,20618.7713,5032000.0,358.232,289627000.0,5032000.0,20618.7713,358.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,Hong Kong,China,HKG,22.3,114.2,7496988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,Macau,China,MAC,22.1667,113.55,649342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Colombia,COL,4.5709,-74.2973,0.0,5220330.0,inf,0.0,,5220330.0,0.0,10817.5132,0.0,1766080.0,inf,0.0,,1766080.0,0.0,3659.6525,0.0
5/5/21,Amazonas,Colombia,COL,-1.4429,-71.5724,76589.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Antioquia,Colombia,COL,7.1986,-75.3412,6407102.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Arauca,Colombia,COL,7.0762,-70.7105,262174.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Atlantico,Colombia,COL,10.6966,-74.8741,2535517.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Bolivar,Colombia,COL,8.6704,-74.03,2070110.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Boyaca,Colombia,COL,5.4545,-73.362,1217376.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Caldas,Colombia,COL,5.2983,-75.2479,998255.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Capital District,Colombia,COL,4.711,-74.0721,7412566.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Caqueta,Colombia,COL,0.8699,-73.8419,401489.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Casanare,Colombia,COL,5.7589,-71.5724,420504.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Cauca,Colombia,COL,2.705,-76.826,1464488.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Cesar,Colombia,COL,9.3373,-73.6536,1200574.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Choco,Colombia,COL,5.2528,-76.826,534826.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Cordoba,Colombia,COL,8.0493,-75.574,1784783.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Cundinamarca,Colombia,COL,5.026,-74.03,2919060.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Guainia,Colombia,COL,2.5854,-68.5247,48114.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Guaviare,Colombia,COL,1.0654,-73.2603,82767.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Huila,Colombia,COL,2.5359,-75.5277,1100386.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,La Guajira,Colombia,COL,11.3548,-72.5205,880560.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Magdalena,Colombia,COL,10.4113,-74.4057,1341746.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Meta,Colombia,COL,3.272,-73.0877,1039722.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Narino,Colombia,COL,1.2892,-77.3579,1630592.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Norte de Santander,Colombia,COL,7.9463,-72.8988,1491689.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Putumayo,Colombia,COL,0.436,-75.5277,348182.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Quindio,Colombia,COL,4.461,-75.6674,539904.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Risaralda,Colombia,COL,5.3158,-75.9928,943401.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,San Andres y Providencia,Colombia,COL,12.5567,-81.7185,61280.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Santander,Colombia,COL,6.6437,-73.6536,2184837.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Sucre,Colombia,COL,8.814,-74.7233,904863.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Tolima,Colombia,COL,4.0925,-75.1545,1330187.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Valle del Cauca,Colombia,COL,3.8009,-76.6413,4475886.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Vaupes,Colombia,COL,0.8554,-70.812,40797.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,Vichada,Colombia,COL,4.4234,-69.2878,107808.0,0.0,0.0,0.0,0.0,5220330.0,0.0,10817.5132,0.0,0.0,0.0,0.0,0.0,1766080.0,0.0,3659.6525,0.0
5/5/21,NA,Costa Rica,CRI,9.7489,-83.7534,5094114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Cote d'Ivoire,CIV,7.54,-5.5471,26378275.0,197492.0,748.6919,14191.0,53.7981,197492.0,14191.0,748.6919,53.7981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5/5/21,NA,Croatia,HRV,45.1,15.2,4105268.0,979181.0,23851.8167,34783.0,847.2772,979181.0,34783.0,23851.8167,847.2772,218376.0,5319.4091,8534.0,207.8792,218376.0,8534.0,5319.4091,207.8792
5/5/21,NA,Cyprus,CYP,35.1264,33.4299,1207361.0,287786.0,23835.953,0.0,0.0,287786.0,0.0,23835.953,0.0,69463.0,5753.2917,0.0,0.0,69463.0,0.0,5753.2917,0.0
